original_id_x;date_created;resource_type;specific_resource_type;specific_type;post_type;stream_type;object_name;object_content;from_id;from_username;name;content;final_sentiment;from_display_picture;media_link;link;bio;reply_to_original_id;reply_to_user_id;retweet_from_original_id;retweet_from_user_id;identifikasi;original_id_y;content_y;link_y
"1,89E+18";19/02/2025 19.23.50;social_media;twitter;status;talk;keyword;IPB;IPB;7540702;drafdigital;ð–†-ð–Žð–’ð–†ð–“;"RI Punya Tanaman yang Bisa Hasilkan Emas, Ini Kata Pakar. Pakar IPB ungkap ada tanaman di Indonesia yang bisa menyerap emas dari tanah. Simak penjelasan lengkapnya berikut ini. https://t.co/6DwYCZWuwT";neutral;https://pbs.twimg.com/profile_images/1884494649374773248/gCRvAE2A_normal.jpg;;https://twitter.com/drafdigital/status/1892188343007383711;a struggling citizen with descent pokes;;;;;no-take-out;;;
"7,46E+18";16/01/2025 14.18.37;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,23E+18";cuwichan3;cuwichan;"rindu ~~~ kampus ku, jodohku, bapak dari anakÂ² ku ðŸ˜„ nak, di kampus ini lah mamak bertemu bapakmu ðŸ˜„";positive ;;;https://www.tiktok.com/@cuwichan3/video/7446708287598267653;;"7,45E+18";;;;no-take-out;;;
"1,81E+16";10/01/2025 16.49.51;social_media;instagram;comment;talk;account;ipbofficial;1818662133;187694931;daniratmoko;daniratmoko;Rindu Belajar.. Rindu UTS UAS...;positive ;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/453721649_526001649943079_8395643338459234216_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2AEUH1A15qg_11T89jIpYks9rTp80pgV-83wgKBvwvFfEZgNOmAkC51fWROdw-PyqLk&_nc_ohc=spH9OcPbueEQ7kNvgGVeO6Y&_nc_gid=d569a4e956454c9990ce450eaab0782c&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAiLrS22aWNl5rG9bgmc9V-eiGNrakMLT4Rw2wTrIoTPw&oe=6786D407&_nc_sid=0985b0;;https://instagram.com/p/DEo7sVzxDC7/18059096101754856;;"3,54E+18";;;;no-take-out;"3,54E+18";"Ini dia cuplikan suasana dan lingkungan dari #KampusTerbaik dalam 12 detik. Super cantik dan nyaman, bukan? ðŸ¥°  Makin gak sabar untuk berkuliah di IPB University? Yuk, share harapan kamu di kolom komentar!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/DEo7sVzxDC7
"1,80E+16";06/02/2025 17.45.51;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1996489957;dianslibrary;dianslibrary;Rindu dengan IPB...;positive ;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/302236428_466127392073458_836757711318385458_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AG2-SdtXgkx9-q7TvWHZNgUvGjCQlfpXwZoVdgC-6JAf8-rFaJDRtZkiK44_vQdyCc&_nc_ohc=Mdko-qmnR4sQ7kNvgE7Ekp9&_nc_gid=96e3a0675190469b8d217b93fa354d67&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBikkePhsiAnUDWEnmPq3zHQkVjWz733Gy3hTbERqC2JQ&oe=67AB23EC&_nc_sid=0985b0;;https://www.instagram.com/p/DFueh7FxNZo/18033730979239662;;"3,56E+18";;;;no-take-out;"3,56E+18";"POV: A birdâ€™s-eye view of IPB University â˜€ï¸  From the skies, the dream looks even better than ever.   #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/DFueh7FxNZo/
"7,48E+18";18/03/2025 17.51.28;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,21E+18";shine17172;Shine17;rindu kampus â¤;positive ;;;https://www.tiktok.com/@shine17172/video/7483076891075726598;;"7,48E+18";;;;no-take-out;"7,48E+18";"POV: my dream university has come true âœ¨ Halo Para Pejuang #KampusTerbaik! Gimana nih hasil pengumuman SNBP hari ini? Buat kamu yang sudah berhasil lolos, selamat yaa! Dan buat kamu yang belum berhasil, jangan berkecil hati, karena masih banyak jalur yang bisa kamu coba untuk menjadi bagian dari IPB University! #IPBUniversity #IPBNesian #SNBP2025 #fyp ";https://www.tiktok.com/@ipbuniversity/video/7483076891075726598
"1,79E+16";22/07/2024 21.35.02;social_media;instagram;comment;talk;account;ipbofficial;1818662133;554937452;ratihcimi;ratihcimi;Rindu tempat ini;positive;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/343079939_5958113227620143_4066763311862890405_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=RrheABAAm38Q7kNvgFc8G_E&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDnPFmXmAcuGmGYZwIJCUCNptBe-sMW-QS_Rj7g4tgZpg&oe=66A4A0D6&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9uEnX_yju6/17938156811762777;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"POV: i love this place for so long ðŸ’™  Siapa nih yang selalu jatuh cinta melihat Kampus IPB University? Coba mimin mau tau dong, apa sih yang bikin kamu suka banget sama #KampusTerbaik ini? Komen dibawah yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C9uEnX_yju6/
"1,80E+16";13/08/2024 11.55.49;social_media;instagram;comment;talk;account;ipbofficial;1818662133;394688724;bubu_maryam;bubu_maryam;Rinduuuu ðŸ˜¢;positive;https://instagram.fcgk40-1.fna.fbcdn.net/v/t51.2885-19/431042528_1458397758422188_6242062592409087889_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcgk40-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=IIXiWxuzbPgQ7kNvgGc74hm&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYD3pKQ65bWaGZEOw38IkyrS_Ew9An1IumiepPOF-toEpA&oe=66EF4084&_nc_sid=0985b0;nan;https://instagram.com/p/C-ktMmwScLr/17999057558490433;nan;"3,43E+18";nan;nan;nan;no-take-out;"3,43E+18";"Mengawali hari pertama kembali ke kampus dengan pagi yang cerah   Selamat membuka lembar petualangan baru, #IPBNesian!   Semangat menjelajah di #KampusTerbaik yaa. Mimin doakan, semoga perkuliahan #IPBNesian dilancarkan selalu ðŸ˜Š  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/C-ktMmwScLr
"7,45E+18";10/12/2024 16.15.05;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,94E+18";officialusu;USU;Romantis sekaliiiðŸ’š;positive;nan;nan;https://www.tiktok.com/@officialusu/video/7446708287598267653;nan;"7,45E+18";nan;nan;nan;no-take-out;"7,45E+18";"Rintikan hujan yang turun memberikan kamu kesempatan untuk berhenti sejenak, menikmati sejuknya suasana hari ini.  Untuk #IPBNesian, yuk dijaga selalu kesehatan kamu selama musim hujan ini! #IPBUniversity #IPBNesian #hujan #fyp ";https://www.tiktok.com/@ipbuniversity/video/7446708287598267653
"1,80E+16";15/07/2024 19.33.41;social_media;instagram;comment;talk;account;ipbofficial;1818662133;693051540;heny_88;heny_88;Romantisss banget ðŸ”¥ðŸ™ŒðŸ˜‚;positive;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/83932400_208371816911099_7064103329307033600_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ihxFQ-IrQqcQ7kNvgGNcAdh&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB8Q2Dlii9jVndRjkFMADkCZhtjePZ02SMZwvmy0RJCIg&oe=669B3494&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9cAr7NRD_b/18031546564914891;nan;"3,41E+18";nan;nan;nan;no-take-out;"3,41E+18";#SpotIPB  Berbaris indah di atas tenangnya air telaga Beningnya air kirimkan penyejuk jiwa Danau Sekolah Pascasarjana jadi tempat istimewa Untuk melepas penat dengan canda tawa lupakan duka  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka;https://www.instagram.com/p/C9cAr7NRD_b/
"1,89E+18";24/02/2025 16.41.14;social_media;twitter;status;talk;keyword;IPB;IPB;2890509602;KantahKotaBogor;Kantah Kota Bogor;"Rombongan studi lapangan dalam rangka sharing informasi terkait Land Administration dipimpin oleh Dosen IPB Bapak Prof. Dr. Ir. Budi Mulyanto, https://t.co/HPKWpyOJwx. dan diterima langsung oleh Kepala Seksi Penetapan Hak dan Pendaftaran Tanah,";neutral;https://pbs.twimg.com/profile_images/1280449097292410880/QffI6riS_normal.jpg;;https://twitter.com/KantahKotaBogor/status/1893959360587391482;;"1,89E+18";2890509602;;;no-take-out;;;
"1,91E+18";14/04/2025 21.12.54;social_media;twitter;status;talk;keyword;IPB;IPB;68883009;kuroelf;Kuro | ðŸ¨ðŸŒ¿âœ¨;Ruangannya sangat IPB sekali.  (Beserta detail yang ada di luar ruang kelas);neutral;https://pbs.twimg.com/profile_images/1727723342894161920/jo7BFXkA_normal.jpg;;https://twitter.com/kuroelf/status/1911784733366980875;ðŸ¸ = ðŸ¨ðŸŒ¿ || Jangan suka asal screenshot tweet akun ini & dipost di platform lain. Biasakan ijin duluâ—|| Nggak suka akun ini? Feel free to mute or block ðŸ˜Š;;;;;no-take-out;;;
"7,44E+18";23/11/2024 15.06.57;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,06E+18";fatha_awell;ðŸ’«;"s1 di tolak trs skrng kuliah di swasta. besok s2 disitu bisa gak ya, lulusan s1 swasta";neutral;nan;nan;https://www.tiktok.com/@fatha_awell/video/7424450810794347782;nan;"7,42E+18";nan;nan;nan;no-take-out;"7,42E+18";"POV: morning view at IPB University Pagi yang cerah, cara terbaik membangkitkan semangat dalam menghadapi hari dan cerita yang baru! #IPBUniversity #IPBNesian #pov #fyp ";https://www.tiktok.com/@ipbuniversity/video/7424450810794347782
"1,81E+16";25/04/2025 19.30.49;social_media;instagram;comment;talk;account;ipbofficial;1818662133;13950239014;rennalvaska_;rennalvaska_;S2 dibuka kapan min;neutral;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/483478991_1148465286919664_4923006993198745794_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGEhHo-bI5uDscQoG9JtNsyETC8Ebl2OA7kQGBIu_C1F10xpLspqeij_sFLSzDLKG8&_nc_ohc=5r7aPS9f2CUQ7kNvwEo3k_z&_nc_gid=2CusEzSfvunu5PSG7FZ-SA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfIJamBeB2WoFayPDdZBDHbawG1TTUrWe33eLnKvaxoKWw&oe=681F8F98&_nc_sid=0985b0;;https://instagram.com/p/DI0tH1BRTLk/18088463926541008;;"3,62E+18";;;;no-take-out;"3,62E+18";"Halo Para Pejuang SNBT!  Bingung mau kemana sebelum atau setelah ujian? Ini dia beberapa rekomendasi tempat yang bisa kamu datengin sama teman atau keluarga kamu! Save video ini biar gak bingung pas UTBK-SNBT nanti yaa  Komen di kolom komentar, kira-kira tempat mana yang paling mau kamu datengin!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #UTBKIPB";https://instagram.com/p/DI0tH1BRTLk
"1,81E+18";12/07/2024 11.29.30;social_media;twitter;status;talk;keyword;IPB;IPB;"1,09E+18";maskodimm;sat;S2 ipb aja ga lulus-lulus interview apalagi aing s1 kampus pom bengsin https://t.co/X8X9GdeCgj;neutral;https://pbs.twimg.com/profile_images/1695619329596039168/tP_0z2Wv_normal.jpg;nan;https://twitter.com/maskodimm/status/1811618866663162155;cuma arsip idup selebihnya sampah;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,80E+16";26/07/2024 11.43.18;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1958768530;iqbal.nurhabib;iqbal.nurhabib;S2 min;neutral;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/451142410_889190049711391_2360965934105024514_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=s9gQZyEyh2YQ7kNvgHM54BW&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBqxhpjXRivSIvtBH6InQ92Jhk9y7w6flFcOxg7VEPd6Q&oe=66A9F9A4&_nc_sid=0985b0;nan;https://www.instagram.com/p/C932WF6xDNy/18012439268526868;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"Hai, calon pemimpin masa depan! Gapai dunia dengan menguasai ilmu, salah satunya tentang kecerdasan buatan  Yuk kita simak program studi terbaru dari IPB University yaitu Kecerdasan Buatan!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C932WF6xDNy/
"1,80E+16";16/10/2024 11.03.43;social_media;instagram;comment;talk;account;ipbofficial;1818662133;50663254265;atikaaprni_s;atikaaprni_s;S2 nanti terima akuuu yaaaðŸ¥¹;positive;https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/476278247_1179748996822310_5394296107916307221_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2AGM1ZSmdZQK3tJbbfOK5A3mCOlUyItRlukgfV_2So_Lzr5hRXOB3S5c8AsYXKB_dTc&_nc_ohc=0DMf9fvwOf0Q7kNvgGLZM4u&_nc_gid=f4a2dc0db68a4e4395afd6abb4b5d631&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAk9LVK8pCY2ZGvgRWnaj-oFbS5QLJqvbDh7gOf0BwsfA&oe=67BCB2CE&_nc_sid=0985b0;nan;https://www.instagram.com/p/DBGSZeNTV9R/17967207965669986;nan;"3,48E+18";nan;nan;nan;no-take-out;"3,48E+18";"#PrestasiIPB  Dalam rangka mencapai cita-cita tertinggi, kontribusi pasti mengalir tanpa henti  Kami ucapkan terima kasih atas perjuangan seluruh pihak Jayalah kampusku, IPB Digdaya!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/DBGSZeNTV9R/
"1,80E+16";22/07/2024 23.33.08;social_media;instagram;comment;talk;account;ipbofficial;1818662133;53708465639;tn_fatimah1;tn_fatimah1;S2 nya disini janjiðŸ‘ŠðŸ»;positive;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/451066472_779821777684816_427238108141020530_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=PLInwSvkcnkQ7kNvgEcyPON&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAn3b8ZxH0yJWKPjKvB9EkCCjECA--C_Bq7nR_FH7Sg_g&oe=66A4A72F&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9uEnX_yju6/18026291408194635;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"POV: i love this place for so long ðŸ’™  Siapa nih yang selalu jatuh cinta melihat Kampus IPB University? Coba mimin mau tau dong, apa sih yang bikin kamu suka banget sama #KampusTerbaik ini? Komen dibawah yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C9uEnX_yju6/
"1,81E+16";29/04/2025 18.39.34;social_media;instagram;comment;talk;account;ipbofficial;1818662133;499463646;itssemrawutan;itssemrawutan;S2 tekkim ga ada min?;neutral;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/486730459_624630360559883_1492228372056536198_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEU1xKOw17HjN7zapn1ek27-SSCeTRIUCqCsSwWD-FKqXm4EjZBEyxnwQ5Z2j3xOh0&_nc_ohc=es57jluetf0Q7kNvwFyoiHW&_nc_gid=9Enwc4SRE_e9VtkyVN-1GQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKjmWnBGHkU_iVNnE-8AkKTGk02IdrTbHdHJG5utdVy9w&oe=681F8582&_nc_sid=0985b0;;https://instagram.com/p/DJBtTbyxsnN/18086148460630250;;"3,62E+18";;;;no-take-out;"3,62E+18";"Halo Para Pejuang IPB University!  Buat kamu yang sering tanya, di IPB tuh ada program studi teknik gak sih? Jawabannya ada loh! IPB University kembali membuka sekolah baru, yaitu Sekolah Teknik! Ini dia beberapa program studi yang menjadi bagian dari Sekolah Teknik.  Persiapkan diri kamu sebaik-baiknya yaa untuk menjadi bagian dari keluarga #KampusTerbaik!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #ayomasukipb";https://instagram.com/p/DJBtTbyxsnN
"1,81E+16";02/05/2025 09.03.24;social_media;instagram;comment;talk;account;ipbofficial;1818662133;294944978;fatililah;fatililah;S2 udah ada Teknik kimia belom ya apa baru S1?;neutral;https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/270792752_459096742257885_7409804868570572063_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH06XV0wjY2LA3PMf8dh7IMzjt0WaHsdqUTxRb9Fw0jC7z3XCX_sk4g56b0Kl-FXMM&_nc_ohc=lV33DeN0YYAQ7kNvwE_X96A&_nc_gid=uhViI0UtEhv2FqXYNduzEg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKb2n6uywAMtBPB8cwUoio-p7_APL3aKyogBDzI5x_bCw&oe=681F9717&_nc_sid=0985b0;;https://instagram.com/p/DJBtTbyxsnN/18057444626155076;;"3,62E+18";;;;no-take-out;"3,62E+18";"Halo Para Pejuang IPB University!  Buat kamu yang sering tanya, di IPB tuh ada program studi teknik gak sih? Jawabannya ada loh! IPB University kembali membuka sekolah baru, yaitu Sekolah Teknik! Ini dia beberapa program studi yang menjadi bagian dari Sekolah Teknik.  Persiapkan diri kamu sebaik-baiknya yaa untuk menjadi bagian dari keluarga #KampusTerbaik!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #ayomasukipb";https://instagram.com/p/DJBtTbyxsnN
"1,82E+16";22/05/2025 14.07.36;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1972248080;amaliah.ah;amal.iaahh;S3 di ipb lagi ga sihðŸ¤”;neutral;https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/491462100_1016591597072942_2408009482891964062_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QF9Q9E9MRDwePxiagk7AD3bTSucQSPs17uOBiQdIj7f7Y0XlN-ZqrNhppcyNNc0TLw&_nc_ohc=YgCskF_B-NsQ7kNvwE1ag-5&_nc_gid=t3QTHYUHB625l2nW88gBDA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfIMBJtLe3z4B_e7SWoPBIAGSArZIcUul9L1Xp-Awg7KeQ&oe=68424384&_nc_sid=0985b0;;https://www.instagram.com/p/DJ6vE_UPGbg/18206800597306985;;"3,64E+18";;;;no-take-out;"3,64E+18";"Bukan sekadar penampilan baru, tapi toga ini menggambarkan diri dengan versi yang bertumbuh dan tampil lebih percaya diri!  Inilah,  Toga Dhara Sadhaniya IPB University âœ¨  #IPBUniversity #IPBNesian #KampusTerbaik #DiktisaintekBerdampak";https://www.instagram.com/p/DJ6vE_UPGbg/
"1,90E+18";25/03/2025 18.40.00;social_media;twitter;status;talk;keyword;IPB;IPB;"1,63E+18";RidwanInstitut3;Ridwan Institute;"Saat pertemua Presiden Prabowo dengan ratusan rektor. Rektor IPB, Arif Satria, mengeluhkan minimnya dana riset kepada Presiden Prabowo. Ia mendorong peran swasta dan BUMN dalam pendanaan riset. Saat ini, kerja sama riset dengan BUMN hanya 0,03% GDP, idealnya 2%. https://t.co/1T1JIO6QT4";neutral;https://pbs.twimg.com/profile_images/1846739625442004993/xkNQ2uid_normal.jpg;;https://twitter.com/RidwanInstitut3/status/1904498498017562853;Publisher Jurnal Ilmiah;;;;;no-take-out;;;
"1,80E+16";28/09/2024 07.43.12;social_media;instagram;comment;talk;account;ipbofficial;1818662133;49575584702;antyysoo_;antyysoo_;saiaa msih gamonnn ipebehhðŸ˜­ðŸ˜­;neutral;https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/475546946_1131453728114597_3764598251156198505_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2AGocdwl6YZv7bYFdoL7u8hztAVvPytBu3cCjuENuaceEN9m0Lib9E8sA_mvdRmz3eU&_nc_ohc=Ij5Zfq-wlRgQ7kNvgGK5_g3&_nc_gid=cce4a051231e482f8d7e12ca5fbfae09&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYC2p4jjTu1X21eOfD6cIJ-Cp9uTuprRSTxT5OEAB2U7EA&oe=67BCD8FA&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9uEnX_yju6/17957160275827264;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"POV: i love this place for so long ðŸ’™  Siapa nih yang selalu jatuh cinta melihat Kampus IPB University? Coba mimin mau tau dong, apa sih yang bikin kamu suka banget sama #KampusTerbaik ini? Komen dibawah yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C9uEnX_yju6/
"1,90E+18";18/03/2025 20.54.37;social_media;twitter;status;talk;keyword;IPB;IPB;"1,57E+18";am3ngl;Oâ _â o;Sains Biomedis IPB daya tampung snbt cuma 15?????? ah gila;negative;https://pbs.twimg.com/profile_images/1890187200421326849/YwZxtnh4_normal.jpg;;https://twitter.com/am3ngl/status/1901995660414709907;kdg studitwit kdg kpoptwit kdg autwit;;;;;no-take-out;;;
"7,49E+18";27/03/2025 20.10.29;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,88E+18";snwpiie;agissss;sakit hati awak ditolak ipbbbbbbbb;neutral;;;https://www.tiktok.com/@snwpiie/video/7486420218898599174;;"7,49E+18";;;;no-take-out;"7,49E+18";POV: manifesting berhasil dapat almet impian dari IPB tahun ini âœ¨ #IPBUniversity #IPBNesian #ayomasukipb #fyp ;https://www.tiktok.com/@ipbuniversity/video/7486420218898599174
"1,93E+18";28/05/2025 16.46.11;social_media;twitter;status;talk;keyword;IPB;IPB;"1,72E+18";bukanalfie_;camaba ipbÂ²âµ;"Sakit hati banget yaAllah ditolak IPB 2x, bismillah yang ke 3x nya masuk yaAllah ðŸ¥ºðŸ¥ºðŸ¥ºðŸ¥ºðŸ¥ºðŸ˜”ðŸ˜”ðŸ˜”ðŸ˜”ðŸ˜”";neutral;https://pbs.twimg.com/profile_images/1723007977156923392/Y3SoUa0X_normal.jpg;;https://twitter.com/bukanalfie_/status/1927662676723028056;BISMILLAH TAHUN INI MASUK UI DAN IPB SKOR UTBK 700++  #studytwitt #bantaipkpm #SEMANGATMEMBARA;;;;;no-take-out;;;
"1,93E+18";01/06/2025 21.58.24;social_media;twitter;status;talk;keyword;IPB;IPB;"1,55E+18";lovingjaewoo;ðŸºðŸ¦;sakit hati lihatnya.. padahal IPB adalah dream univ ku yang akan selalu menjadi DREAM aja;negative;https://pbs.twimg.com/profile_images/1920434504994340864/gWznU3fp_normal.jpg;;https://twitter.com/lovingjaewoo/status/1929190802477256730;sayang jeongwoo selamanya;;;;;no-take-out;;;
"1,92E+18";03/05/2025 11.51.20;social_media;twitter;status;talk;keyword;IPB;IPB;"1,15E+18";Byolisin;oly;"Salah satu hal yg bikin salut dari IPB, sederhana tapi ga semua kampus mau, nulis nama orang tua wisudawan apa adanya tanpa nuliskan gelar, yg penting ya gelar wisudawan2 itu sendiriðŸ¥¹â™¥ï¸";positive ;https://pbs.twimg.com/profile_images/1915788276612632577/YyBS2ijU_normal.jpg;;https://twitter.com/Byolisin/status/1918528782635262149;ordinary;;;;;no-take-out;;;
Pv0EOGamPXM;26/05/2025 19.00.44;social_media;youtube;video;talk;keyword;ipb;ipb;UC5tlNLMFpmrY2zUvQSQS-lw;IPB TV;IPB TV;"Salah satu jalur seleksi mandiri di IPB University pada tahun 2025 yaitu Ketua Osis, Talenta IPB, SM IPB, BUD, dan Kelas Internasional. Jalur Talenta IPB merupakan jalur seleksi mandiri pengganti jalur seleksi Prestasi Internasional dan Nasional (PIN) yang ada di tahun 2024. Windra Priawandiputra, Ph.D. selaku Asisten Direktur Penerimaan dan Registrasi Mahasiswa Baru, Direktorat Administrasi Pendidikan dan Penerimaan Mahasiswa Baru IPB University menjelaskan  informasi terkait dengan jalur masuk mandiri IPB University.   #ipbuniversity #ipb #ipbpodcast #masukipb #inovasiipb #calonmahasiswa #mahasiswaipb #maba #smipb";neutral;;;https://www.youtube.com/watch?v=Pv0EOGamPXM;;;;;;no-take-out;;;
